timestamp,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes,rule_id,interface
2026-07-31 07:25:33,192.168.1.46,203.28.64.137,15691,80,HTTP,ALLOW,35657,RULE_92,eth0
2026-07-28 04:17:33,192.168.1.31,203.216.33.123,18927,443,HTTPS,ALLOW,819443341,RULE_75,eth1
2026-07-30 09:03:33,192.168.1.17,203.216.33.123,46853,80,HTTPS,ALLOW,72644,RULE_87,wan0
2026-07-28 19:59:33,192.168.1.32,185.220.101.45,62697,1337,TCP,DENY,1126,RULE_65,eth0
2026-07-29 06:53:33,192.168.1.38,203.251.61.114,58594,80,HTTPS,ALLOW,23830,RULE_93,eth1
2026-07-29 01:43:33,192.168.1.14,203.90.218.241,32944,443,HTTPS,ALLOW,1729560544,RULE_31,eth0
2026-08-02 07:52:33,192.168.1.16,203.251.61.114,5219,80,DNS,ALLOW,23593,RULE_43,eth0
2026-07-29 11:57:33,192.168.1.28,203.109.125.114,62228,443,HTTPS,ALLOW,794639867,RULE_75,eth0
2026-08-01 13:05:33,192.168.1.38,203.191.193.191,51339,53,HTTPS,ALLOW,12904,RULE_59,eth1
2026-07-28 13:49:33,185.220.101.45,192.168.1.39,38434,22,SSH,DENY,0,RULE_12,eth0
2026-07-28 13:49:33,185.220.101.45,192.168.1.39,18105,22,SSH,DENY,0,RULE_81,wan0
2026-07-28 13:49:33,185.220.101.45,192.168.1.39,19869,22,SSH,DENY,0,RULE_62,eth0
2026-07-28 13:49:33,185.220.101.45,192.168.1.39,3734,22,SSH,DENY,0,RULE_88,eth0
2026-07-28 13:49:33,185.220.101.45,192.168.1.39,19430,22,SSH,DENY,0,RULE_78,eth1
2026-07-28 13:49:33,185.220.101.45,192.168.1.39,52792,22,SSH,DENY,0,RULE_33,eth1
2026-07-28 13:49:33,185.220.101.45,192.168.1.39,10989,22,SSH,DENY,0,RULE_57,eth0
2026-07-29 23:46:33,192.168.1.34,203.65.2.70,37010,135,TCP,DENY,260,RULE_42,wan0
2026-07-30 03:18:33,192.168.1.44,203.200.151.51,50968,80,HTTP,ALLOW,93473,RULE_52,eth0
2026-07-30 17:00:33,192.168.1.1,203.199.64.156,19490,443,HTTPS,ALLOW,865663315,RULE_76,wan0
2026-08-01 22:16:33,192.168.1.31,203.88.27.209,31707,443,HTTPS,ALLOW,901581685,RULE_48,wan0
2026-07-27 18:01:33,192.168.1.48,203.245.29.138,30612,443,HTTP,ALLOW,87246,RULE_67,eth0
2026-07-29 15:30:33,192.168.1.25,203.236.100.106,4564,443,HTTP,ALLOW,35350,RULE_11,wan0
2026-07-30 08:47:33,192.168.1.42,203.28.64.137,13149,443,HTTPS,ALLOW,573223260,RULE_19,eth0
2026-07-31 13:28:33,192.168.1.3,203.44.10.127,15335,53,HTTP,ALLOW,90172,RULE_14,eth1
2026-07-27 12:05:33,192.168.1.13,203.28.64.137,16942,445,TCP,DENY,642,RULE_43,wan0
2026-08-02 19:00:33,45.142.212.100,192.168.1.30,18497,22,SSH,DENY,0,RULE_91,wan0
2026-08-02 19:00:33,45.142.212.100,192.168.1.30,9901,22,SSH,DENY,0,RULE_87,eth0
2026-08-02 19:00:33,45.142.212.100,192.168.1.30,10003,22,SSH,DENY,0,RULE_32,eth1
2026-08-02 19:00:33,45.142.212.100,192.168.1.30,38390,22,SSH,DENY,0,RULE_12,eth1
2026-08-02 19:00:33,45.142.212.100,192.168.1.30,49242,22,SSH,DENY,0,RULE_43,wan0
2026-07-29 20:38:33,185.220.101.45,192.168.1.13,35234,80,TCP,DROP,27523,RULE_2,eth0
2026-07-30 01:02:33,192.168.1.25,203.216.33.123,59465,80,HTTP,ALLOW,1638,RULE_90,wan0
2026-07-28 20:35:33,192.168.1.40,203.28.64.137,43121,443,HTTPS,ALLOW,10907,RULE_90,eth0
2026-07-30 16:01:33,192.168.1.6,203.199.64.156,51570,445,TCP,DENY,572,RULE_12,eth0
2026-07-30 19:53:33,192.168.1.27,203.245.29.138,4764,80,DNS,ALLOW,71594,RULE_3,eth0
2026-08-02 15:50:33,45.142.212.100,192.168.1.8,54201,22,SSH,DENY,0,RULE_60,eth0
2026-08-02 15:50:33,45.142.212.100,192.168.1.8,12961,22,SSH,DENY,0,RULE_29,wan0
2026-08-02 15:50:33,45.142.212.100,192.168.1.8,1923,22,SSH,DENY,0,RULE_43,eth1
2026-08-02 15:50:33,45.142.212.100,192.168.1.8,54550,22,SSH,DENY,0,RULE_80,wan0
2026-08-02 15:50:33,45.142.212.100,192.168.1.8,40720,22,SSH,DENY,0,RULE_31,eth0
2026-08-02 15:50:33,45.142.212.100,192.168.1.8,6459,22,SSH,DENY,0,RULE_71,eth1
2026-08-02 07:33:33,192.168.1.26,203.236.100.106,64848,53,HTTP,ALLOW,98449,RULE_88,eth1
2026-07-27 17:05:33,192.168.1.45,203.28.64.137,54074,80,HTTP,ALLOW,27900,RULE_24,eth1
2026-07-27 21:56:33,192.168.1.24,203.147.254.109,36655,80,DNS,ALLOW,34886,RULE_56,eth1
2026-08-01 13:25:33,192.168.1.31,203.245.29.138,10827,80,HTTPS,ALLOW,42729,RULE_1,eth0
2026-08-02 01:16:33,192.168.1.5,194.165.16.72,63080,9090,TCP,DENY,2314,RULE_68,eth0
2026-08-02 04:49:33,192.168.1.47,203.191.193.191,7086,53,HTTP,ALLOW,31772,RULE_62,eth1
2026-07-30 02:46:33,192.168.1.43,203.230.29.52,39898,443,HTTPS,ALLOW,1397167794,RULE_75,eth1
2026-07-28 06:04:33,192.168.1.29,203.1.58.199,40097,443,HTTPS,ALLOW,1001623493,RULE_65,eth0
2026-08-01 03:34:33,192.168.1.1,91.108.4.1,63198,31337,TCP,DENY,446,RULE_88,wan0
2026-07-28 06:59:33,192.168.1.26,203.251.61.114,19907,53,HTTPS,ALLOW,46842,RULE_62,wan0
2026-07-27 07:11:33,192.168.1.8,203.236.100.106,25437,443,HTTPS,ALLOW,10883,RULE_88,eth0
2026-07-27 18:45:33,192.168.1.1,185.220.101.45,8448,4444,TCP,DENY,1291,RULE_36,eth0
2026-07-27 21:34:33,192.168.1.6,203.216.33.123,2357,443,HTTPS,ALLOW,1449853083,RULE_88,eth1
2026-07-31 05:38:33,192.168.1.29,203.172.218.2,18523,53,HTTP,ALLOW,49603,RULE_30,eth1
2026-07-28 22:15:33,192.168.1.17,203.236.100.106,38944,80,DNS,ALLOW,10866,RULE_71,eth0
2026-07-28 11:55:33,192.168.1.19,203.28.64.137,39302,80,HTTPS,ALLOW,89019,RULE_28,wan0
2026-07-27 09:52:33,192.168.1.7,203.28.64.137,44778,443,HTTPS,ALLOW,1244503592,RULE_64,wan0
2026-07-30 08:27:33,192.168.1.3,203.216.33.123,61977,53,HTTP,ALLOW,69323,RULE_83,eth1
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,19855,22,SSH,DENY,0,RULE_90,eth0
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,39005,22,SSH,DENY,0,RULE_15,eth0
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,23596,22,SSH,DENY,0,RULE_65,eth1
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,29148,22,SSH,DENY,0,RULE_27,eth0
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,10738,22,SSH,DENY,0,RULE_31,eth1
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,21821,22,SSH,DENY,0,RULE_68,wan0
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,47206,22,SSH,DENY,0,RULE_31,eth0
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,3252,22,SSH,DENY,0,RULE_44,eth0
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,32195,22,SSH,DENY,0,RULE_43,wan0
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,1716,22,SSH,DENY,0,RULE_85,eth0
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,3184,22,SSH,DENY,0,RULE_13,eth1
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,6790,22,SSH,DENY,0,RULE_35,eth0
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,21514,22,SSH,DENY,0,RULE_26,eth1
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,1706,22,SSH,DENY,0,RULE_88,eth1
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,29829,22,SSH,DENY,0,RULE_72,wan0
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,45728,22,SSH,DENY,0,RULE_88,eth1
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,50520,22,SSH,DENY,0,RULE_53,wan0
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,30670,22,SSH,DENY,0,RULE_85,wan0
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,27968,22,SSH,DENY,0,RULE_37,eth1
2026-07-27 04:32:33,185.220.101.45,192.168.1.19,18638,22,SSH,DENY,0,RULE_25,wan0
2026-07-31 03:05:33,192.168.1.43,203.251.61.114,42987,80,HTTP,ALLOW,2560,RULE_78,eth0
2026-07-30 07:59:33,192.168.1.5,203.147.254.109,12981,53,HTTPS,ALLOW,61520,RULE_67,wan0
2026-08-01 17:51:33,192.168.1.22,203.1.58.199,1839,443,HTTPS,ALLOW,1887869166,RULE_47,eth0
2026-07-31 11:08:33,192.168.1.42,203.230.29.52,26342,443,HTTPS,ALLOW,54578,RULE_11,wan0
2026-07-31 09:20:33,192.168.1.8,203.109.125.114,55394,80,DNS,ALLOW,51195,RULE_24,wan0
2026-08-01 17:58:33,192.168.1.13,203.230.29.52,28471,53,HTTPS,ALLOW,53569,RULE_71,eth1
2026-07-28 11:21:33,192.168.1.21,203.28.64.137,8151,80,HTTPS,ALLOW,81889,RULE_46,wan0
2026-08-02 21:12:33,192.168.1.12,203.28.64.137,3758,80,HTTP,ALLOW,70997,RULE_35,wan0
2026-07-28 20:26:33,192.168.1.44,203.216.33.123,24868,443,HTTP,ALLOW,3462,RULE_15,wan0
2026-07-29 07:11:33,192.168.1.33,194.165.16.72,53634,1337,TCP,DENY,3252,RULE_36,eth1
2026-08-02 22:53:33,192.168.1.46,203.200.151.51,53771,443,HTTP,ALLOW,6807,RULE_28,wan0
2026-07-28 21:12:33,192.168.1.28,203.172.218.2,31647,443,HTTP,ALLOW,1495,RULE_25,wan0
2026-07-28 06:42:33,192.168.1.31,203.28.64.137,50744,443,HTTPS,ALLOW,1451601185,RULE_48,eth0
2026-07-30 15:45:33,194.165.16.72,192.168.1.33,17619,443,TCP,DROP,5037,RULE_19,eth0
2026-07-27 04:20:33,192.168.1.31,203.199.64.156,38122,80,HTTP,ALLOW,5001,RULE_18,wan0
2026-07-28 20:09:33,192.168.1.11,203.251.61.114,2069,80,DNS,ALLOW,97479,RULE_21,wan0
2026-07-30 18:50:33,192.168.1.1,203.236.100.106,9591,443,DNS,ALLOW,85954,RULE_14,wan0
2026-08-02 22:29:33,192.168.1.11,203.147.254.109,48360,80,HTTP,ALLOW,8605,RULE_34,wan0
2026-07-30 23:56:33,192.168.1.39,203.1.58.199,39651,53,HTTP,ALLOW,94734,RULE_2,eth0
2026-08-01 10:52:33,192.168.1.1,194.165.16.72,9464,31337,TCP,DENY,1934,RULE_28,eth1
2026-07-29 04:42:33,192.168.1.36,203.147.254.109,27343,443,HTTP,ALLOW,8410,RULE_41,wan0
2026-07-31 02:31:33,192.168.1.16,45.142.212.100,42455,1337,TCP,DENY,2030,RULE_78,wan0
2026-08-02 19:37:33,192.168.1.45,203.251.61.114,51056,443,HTTP,ALLOW,48809,RULE_31,wan0
2026-07-27 20:59:33,192.168.1.21,185.220.101.45,24696,9090,TCP,DENY,2264,RULE_58,eth1
2026-07-28 18:57:33,192.168.1.9,203.172.218.2,38149,135,TCP,DENY,567,RULE_43,eth1
2026-07-27 11:50:33,194.165.16.72,192.168.1.40,39754,443,TCP,DENY,12242,RULE_83,wan0
2026-07-29 22:03:33,192.168.1.19,203.147.254.109,49513,443,HTTPS,ALLOW,1320595979,RULE_63,wan0
2026-07-31 05:04:33,192.168.1.21,203.1.58.199,64642,443,HTTP,ALLOW,8394,RULE_26,eth0
2026-07-27 17:16:33,192.168.1.25,45.142.212.100,20707,9090,TCP,DENY,1550,RULE_68,eth1
2026-07-26 22:59:33,192.168.1.28,203.1.58.199,16438,53,HTTP,ALLOW,28305,RULE_40,wan0
2026-07-31 08:06:33,185.220.101.45,192.168.1.15,2436,443,TCP,DENY,42455,RULE_69,wan0
2026-07-31 18:06:33,192.168.1.35,203.245.29.138,23936,443,HTTPS,ALLOW,59463,RULE_34,eth0
2026-07-27 04:02:33,192.168.1.28,203.88.27.209,14232,443,HTTPS,ALLOW,1990646395,RULE_71,eth0
2026-07-31 05:19:33,192.168.1.14,203.146.240.101,50806,53,HTTP,ALLOW,18642,RULE_86,wan0
2026-07-29 12:34:33,192.168.1.4,203.251.61.114,51426,53,HTTP,ALLOW,29991,RULE_49,wan0
2026-08-01 06:26:33,192.168.1.16,203.147.254.109,14893,53,DNS,ALLOW,10546,RULE_66,eth0
2026-08-02 21:35:33,192.168.1.37,203.88.27.209,20133,53,HTTP,ALLOW,66514,RULE_95,wan0
2026-07-27 16:19:33,45.142.212.100,192.168.1.30,19278,22,TCP,DENY,22928,RULE_83,wan0
2026-07-27 19:17:33,192.168.1.6,203.28.64.137,53887,53,HTTPS,ALLOW,9273,RULE_10,wan0
2026-07-27 16:47:33,192.168.1.35,203.90.218.241,23842,445,TCP,DENY,633,RULE_57,eth1
2026-07-28 04:06:33,192.168.1.29,203.1.58.199,42268,53,DNS,ALLOW,53883,RULE_86,eth0
2026-07-27 06:54:33,192.168.1.21,203.146.240.101,33640,135,TCP,DENY,664,RULE_55,wan0
2026-07-30 00:43:33,192.168.1.36,45.142.212.100,63876,4444,TCP,DENY,1072,RULE_68,eth0
2026-07-31 11:28:33,192.168.1.23,203.230.29.52,16988,443,DNS,ALLOW,97399,RULE_36,eth0
2026-07-28 03:04:33,91.108.4.1,192.168.1.35,5332,443,TCP,DENY,5025,RULE_100,wan0
2026-07-29 01:24:33,192.168.1.4,203.146.240.101,37315,443,HTTPS,ALLOW,14624,RULE_36,wan0
2026-07-27 12:32:33,192.168.1.46,203.90.218.241,17672,443,HTTP,ALLOW,62651,RULE_54,eth0
2026-07-27 14:44:33,192.168.1.7,203.230.29.52,8722,443,HTTP,ALLOW,78730,RULE_24,wan0
2026-07-28 00:20:33,192.168.1.11,203.1.58.199,25125,23,TCP,DENY,980,RULE_4,eth0
2026-07-28 01:01:33,192.168.1.18,203.19.78.143,59595,443,HTTPS,ALLOW,34710,RULE_1,eth0
2026-07-30 07:01:33,192.168.1.6,203.28.64.137,12417,443,HTTP,ALLOW,22222,RULE_33,eth1
2026-07-31 03:08:33,91.108.4.1,192.168.1.5,35913,22,SSH,DENY,0,RULE_75,eth0
2026-07-31 03:08:33,91.108.4.1,192.168.1.5,10564,22,SSH,DENY,0,RULE_44,eth1
2026-07-31 03:08:33,91.108.4.1,192.168.1.5,65340,22,SSH,DENY,0,RULE_38,wan0
2026-07-31 03:08:33,91.108.4.1,192.168.1.5,58646,22,SSH,DENY,0,RULE_80,wan0
2026-07-31 03:08:33,91.108.4.1,192.168.1.5,40448,22,SSH,DENY,0,RULE_79,eth0
2026-08-01 14:30:33,185.220.101.45,192.168.1.45,50039,22,TCP,DROP,24050,RULE_56,eth0
2026-07-30 00:27:33,192.168.1.28,203.216.33.123,39481,53,HTTP,ALLOW,43208,RULE_76,eth0
2026-08-02 07:11:33,192.168.1.12,45.142.212.100,36855,4444,TCP,DENY,3016,RULE_80,eth1
2026-07-31 09:46:33,91.108.4.1,192.168.1.36,26680,22,TCP,DROP,16451,RULE_65,eth1
2026-08-01 23:33:33,192.168.1.48,203.19.78.143,20128,443,HTTPS,ALLOW,88818,RULE_4,eth1
2026-07-30 15:07:33,192.168.1.19,185.220.101.45,51807,1337,TCP,DENY,2659,RULE_4,eth0
2026-07-31 06:24:33,192.168.1.8,203.146.240.101,37674,53,DNS,ALLOW,30420,RULE_1,eth1
2026-07-30 07:04:33,192.168.1.30,203.200.151.51,30708,443,HTTPS,ALLOW,43936,RULE_49,eth1
2026-08-01 16:08:33,45.142.212.100,192.168.1.47,51576,22,SSH,DENY,0,RULE_95,wan0
2026-08-01 16:08:33,45.142.212.100,192.168.1.47,19210,22,SSH,DENY,0,RULE_51,eth1
2026-08-01 16:08:33,45.142.212.100,192.168.1.47,47394,22,SSH,DENY,0,RULE_68,wan0
2026-08-01 16:08:33,45.142.212.100,192.168.1.47,16169,22,SSH,DENY,0,RULE_76,eth0
2026-08-01 16:08:33,45.142.212.100,192.168.1.47,9500,22,SSH,DENY,0,RULE_1,wan0
2026-08-01 16:08:33,45.142.212.100,192.168.1.47,50707,22,SSH,DENY,0,RULE_96,eth0
2026-08-01 16:08:33,45.142.212.100,192.168.1.47,49708,22,SSH,DENY,0,RULE_19,wan0
2026-08-01 16:08:33,45.142.212.100,192.168.1.47,36814,22,SSH,DENY,0,RULE_78,eth0
2026-08-01 16:08:33,45.142.212.100,192.168.1.47,7732,22,SSH,DENY,0,RULE_56,eth1
2026-08-01 16:08:33,45.142.212.100,192.168.1.47,56707,22,SSH,DENY,0,RULE_49,wan0
2026-08-01 16:08:33,45.142.212.100,192.168.1.47,45205,22,SSH,DENY,0,RULE_11,eth1
2026-08-01 16:08:33,45.142.212.100,192.168.1.47,38899,22,SSH,DENY,0,RULE_20,wan0
2026-07-31 14:27:33,194.165.16.72,192.168.1.12,16589,22,SSH,DENY,0,RULE_64,eth1
2026-07-31 14:27:33,194.165.16.72,192.168.1.12,26648,22,SSH,DENY,0,RULE_24,wan0
2026-07-31 14:27:33,194.165.16.72,192.168.1.12,15999,22,SSH,DENY,0,RULE_70,eth0
2026-07-31 14:27:33,194.165.16.72,192.168.1.12,21099,22,SSH,DENY,0,RULE_56,wan0
2026-07-31 14:27:33,194.165.16.72,192.168.1.12,1323,22,SSH,DENY,0,RULE_28,eth0
2026-07-31 14:27:33,194.165.16.72,192.168.1.12,10714,22,SSH,DENY,0,RULE_92,eth1
2026-07-31 14:27:33,194.165.16.72,192.168.1.12,15076,22,SSH,DENY,0,RULE_64,eth1
2026-07-31 14:27:33,194.165.16.72,192.168.1.12,11227,22,SSH,DENY,0,RULE_7,eth1
2026-07-31 14:27:33,194.165.16.72,192.168.1.12,43752,22,SSH,DENY,0,RULE_45,wan0
2026-07-31 14:27:33,194.165.16.72,192.168.1.12,53918,22,SSH,DENY,0,RULE_31,eth0
2026-07-31 14:27:33,194.165.16.72,192.168.1.12,37127,22,SSH,DENY,0,RULE_88,eth0
2026-07-31 14:27:33,194.165.16.72,192.168.1.12,37672,22,SSH,DENY,0,RULE_67,eth1
2026-07-31 14:27:33,194.165.16.72,192.168.1.12,41399,22,SSH,DENY,0,RULE_95,wan0
2026-07-31 14:27:33,194.165.16.72,192.168.1.12,5187,22,SSH,DENY,0,RULE_1,eth0
2026-07-31 14:27:33,194.165.16.72,192.168.1.12,59515,22,SSH,DENY,0,RULE_11,wan0
2026-07-31 15:12:33,91.108.4.1,192.168.1.8,54010,80,TCP,DROP,3462,RULE_57,eth1
2026-07-31 01:52:33,192.168.1.8,203.216.33.123,46827,3389,TCP,DENY,522,RULE_43,eth0
2026-08-01 22:07:33,192.168.1.5,203.44.10.127,49131,80,HTTP,ALLOW,1361,RULE_56,eth1
2026-07-28 05:20:33,192.168.1.44,203.191.193.191,21181,443,HTTPS,ALLOW,1714101173,RULE_66,eth0
2026-08-01 09:36:33,192.168.1.14,45.142.212.100,55979,31337,TCP,DENY,3908,RULE_94,wan0
2026-08-01 15:40:33,185.220.101.45,192.168.1.7,2497,443,TCP,DROP,32356,RULE_52,eth0
2026-07-28 23:36:33,192.168.1.39,203.245.29.138,54007,443,HTTPS,ALLOW,1565428123,RULE_14,eth0
2026-07-30 02:17:33,185.220.101.45,192.168.1.12,12939,443,TCP,DENY,13280,RULE_21,eth0
2026-08-02 03:00:33,192.168.1.29,203.19.78.143,25238,80,HTTP,ALLOW,44990,RULE_16,eth1
2026-08-01 08:33:33,192.168.1.32,203.172.218.2,13622,443,HTTP,ALLOW,34921,RULE_33,eth0
2026-07-28 13:43:33,192.168.1.28,203.44.10.127,43365,443,HTTPS,ALLOW,615357226,RULE_5,eth0
2026-07-30 15:29:33,192.168.1.16,194.165.16.72,20510,9090,TCP,DENY,4879,RULE_79,wan0
2026-07-27 06:49:33,192.168.1.40,203.245.29.138,51457,80,DNS,ALLOW,58414,RULE_67,eth1
2026-07-29 16:06:33,192.168.1.25,203.147.254.109,62148,443,HTTP,ALLOW,28915,RULE_52,eth1
2026-08-02 02:39:33,192.168.1.42,203.216.33.123,49678,80,HTTPS,ALLOW,48373,RULE_91,wan0
2026-07-29 18:21:33,185.220.101.45,192.168.1.17,21935,80,TCP,DROP,47242,RULE_4,eth1
2026-07-29 03:41:33,192.168.1.47,203.1.58.199,59357,443,HTTP,ALLOW,7039,RULE_22,wan0
2026-08-01 16:42:33,192.168.1.4,203.200.151.51,43530,443,HTTPS,ALLOW,96662,RULE_83,eth0
2026-07-29 15:53:33,192.168.1.3,203.146.240.101,47062,53,DNS,ALLOW,84418,RULE_70,eth0
2026-07-28 04:31:33,192.168.1.38,203.19.78.143,22010,443,HTTP,ALLOW,74846,RULE_28,eth1
2026-07-28 12:04:33,45.142.212.100,192.168.1.43,32842,80,TCP,DENY,27366,RULE_62,eth1
2026-07-31 01:32:33,192.168.1.14,203.90.218.241,35928,443,HTTPS,ALLOW,34167,RULE_90,eth1
2026-07-28 04:37:33,192.168.1.38,203.214.77.121,57799,80,DNS,ALLOW,41170,RULE_33,eth1
2026-07-31 01:51:33,192.168.1.1,203.19.78.143,27035,53,HTTPS,ALLOW,51572,RULE_87,eth1
2026-08-02 06:08:33,192.168.1.49,203.147.254.109,62093,443,HTTPS,ALLOW,795098149,RULE_56,eth0
2026-07-27 12:55:33,192.168.1.14,203.88.27.209,62601,53,HTTP,ALLOW,55375,RULE_33,eth1
2026-07-31 15:02:33,91.108.4.1,192.168.1.47,25270,22,SSH,DENY,0,RULE_27,eth0
2026-07-31 15:02:33,91.108.4.1,192.168.1.47,58319,22,SSH,DENY,0,RULE_70,eth1
2026-07-31 15:02:33,91.108.4.1,192.168.1.47,41241,22,SSH,DENY,0,RULE_79,eth1
2026-07-31 15:02:33,91.108.4.1,192.168.1.47,42296,22,SSH,DENY,0,RULE_48,eth1
2026-07-31 15:02:33,91.108.4.1,192.168.1.47,26989,22,SSH,DENY,0,RULE_30,eth1
2026-07-31 15:02:33,91.108.4.1,192.168.1.47,15561,22,SSH,DENY,0,RULE_29,eth0
2026-07-31 15:02:33,91.108.4.1,192.168.1.47,8611,22,SSH,DENY,0,RULE_74,eth0
2026-07-31 15:02:33,91.108.4.1,192.168.1.47,40412,22,SSH,DENY,0,RULE_37,wan0
2026-07-31 15:02:33,91.108.4.1,192.168.1.47,47484,22,SSH,DENY,0,RULE_81,wan0
2026-07-30 01:48:33,185.220.101.45,192.168.1.23,45209,22,SSH,DENY,0,RULE_81,eth0
2026-07-30 01:48:33,185.220.101.45,192.168.1.23,40765,22,SSH,DENY,0,RULE_74,wan0
2026-07-30 01:48:33,185.220.101.45,192.168.1.23,5577,22,SSH,DENY,0,RULE_31,wan0
2026-07-30 01:48:33,185.220.101.45,192.168.1.23,61129,22,SSH,DENY,0,RULE_4,wan0
2026-07-30 01:48:33,185.220.101.45,192.168.1.23,23172,22,SSH,DENY,0,RULE_81,eth0
2026-07-30 01:48:33,185.220.101.45,192.168.1.23,42197,22,SSH,DENY,0,RULE_53,eth1
2026-07-30 01:48:33,185.220.101.45,192.168.1.23,39961,22,SSH,DENY,0,RULE_19,eth0
2026-07-30 01:48:33,185.220.101.45,192.168.1.23,13581,22,SSH,DENY,0,RULE_38,eth1
2026-07-30 01:48:33,185.220.101.45,192.168.1.23,1455,22,SSH,DENY,0,RULE_7,eth1
2026-08-01 10:07:33,192.168.1.35,45.142.212.100,36213,1337,TCP,DENY,4424,RULE_3,eth1
2026-08-02 16:29:33,192.168.1.21,203.251.61.114,58954,53,HTTP,ALLOW,93488,RULE_74,wan0
2026-07-27 20:29:33,192.168.1.26,203.1.58.199,54127,80,HTTP,ALLOW,31502,RULE_97,eth1
2026-07-27 19:08:33,194.165.16.72,192.168.1.33,8559,80,TCP,DROP,29935,RULE_17,wan0
2026-07-27 20:04:33,192.168.1.26,203.236.100.106,41884,443,HTTP,ALLOW,7020,RULE_65,eth1
2026-07-27 14:10:33,192.168.1.3,203.236.100.106,55927,443,HTTPS,ALLOW,1462952297,RULE_99,wan0
2026-07-27 21:43:33,194.165.16.72,192.168.1.5,62146,22,SSH,DENY,0,RULE_33,eth0
2026-07-27 21:43:33,194.165.16.72,192.168.1.5,41133,22,SSH,DENY,0,RULE_35,wan0
2026-07-27 21:43:33,194.165.16.72,192.168.1.5,1465,22,SSH,DENY,0,RULE_19,wan0
2026-07-27 21:43:33,194.165.16.72,192.168.1.5,22277,22,SSH,DENY,0,RULE_76,wan0
2026-07-27 21:43:33,194.165.16.72,192.168.1.5,52257,22,SSH,DENY,0,RULE_84,eth0
2026-07-27 21:43:33,194.165.16.72,192.168.1.5,21015,22,SSH,DENY,0,RULE_70,wan0
2026-07-29 19:31:33,192.168.1.39,203.191.193.191,41085,53,HTTPS,ALLOW,63369,RULE_47,eth0
2026-07-27 19:35:33,192.168.1.1,203.191.193.191,42542,443,HTTPS,ALLOW,31644,RULE_12,wan0
2026-07-29 08:39:33,91.108.4.1,192.168.1.10,57874,22,SSH,DENY,0,RULE_6,wan0
2026-07-29 08:39:33,91.108.4.1,192.168.1.10,12348,22,SSH,DENY,0,RULE_54,eth1
2026-07-29 08:39:33,91.108.4.1,192.168.1.10,35379,22,SSH,DENY,0,RULE_22,wan0
2026-07-29 08:39:33,91.108.4.1,192.168.1.10,11341,22,SSH,DENY,0,RULE_65,eth1
2026-07-29 08:39:33,91.108.4.1,192.168.1.10,62539,22,SSH,DENY,0,RULE_66,wan0
2026-07-29 08:39:33,91.108.4.1,192.168.1.10,41885,22,SSH,DENY,0,RULE_28,eth0
2026-07-29 08:39:33,91.108.4.1,192.168.1.10,17156,22,SSH,DENY,0,RULE_78,eth0
2026-07-29 08:39:33,91.108.4.1,192.168.1.10,49788,22,SSH,DENY,0,RULE_87,eth0
2026-07-29 08:39:33,91.108.4.1,192.168.1.10,19299,22,SSH,DENY,0,RULE_89,wan0
2026-07-29 08:39:33,91.108.4.1,192.168.1.10,61686,22,SSH,DENY,0,RULE_4,wan0
2026-07-27 02:45:33,185.220.101.45,192.168.1.8,28757,22,SSH,DENY,0,RULE_43,eth0
2026-07-27 02:45:33,185.220.101.45,192.168.1.8,37322,22,SSH,DENY,0,RULE_64,eth1
2026-07-27 02:45:33,185.220.101.45,192.168.1.8,51780,22,SSH,DENY,0,RULE_14,eth0
2026-07-27 02:45:33,185.220.101.45,192.168.1.8,53056,22,SSH,DENY,0,RULE_45,eth1
2026-07-27 02:45:33,185.220.101.45,192.168.1.8,59146,22,SSH,DENY,0,RULE_40,eth0
2026-07-27 02:45:33,185.220.101.45,192.168.1.8,30072,22,SSH,DENY,0,RULE_19,eth1
2026-07-27 02:45:33,185.220.101.45,192.168.1.8,15148,22,SSH,DENY,0,RULE_100,eth1
2026-07-27 02:45:33,185.220.101.45,192.168.1.8,46535,22,SSH,DENY,0,RULE_20,eth1
2026-07-27 02:45:33,185.220.101.45,192.168.1.8,22586,22,SSH,DENY,0,RULE_45,eth1
2026-07-27 02:45:33,185.220.101.45,192.168.1.8,22732,22,SSH,DENY,0,RULE_85,eth0
2026-08-02 05:06:33,192.168.1.25,203.214.77.121,63702,443,HTTPS,ALLOW,702542667,RULE_77,eth0
